box	game_id	families	n_hard	n_soft	n_damage	n_findings	perspectives	sample_turn	sample_message
i-0c795a07ea08ec930	b004/g13/20260812T051910-l4-000071	other_categorical	1	1	0	2	p2	77	observed + spe on opp but no branch produces it
i-0c795a07ea08ec930	b004/g15/20260812T051910-l3-000040	revival_blessing	2	0	0	2	p2	18	observed tox on opp but no branch applies it
i-0c795a07ea08ec930	b004/g15/20260812T051910-l6-000055	struggle_damage	1	0	1	1	p1	66	observed damage 6 on chimecho from hydrapple struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 9)
i-0c795a07ea08ec930	b004/g2/20260812T051910-l2-000016	revival_blessing	1	0	0	1	p1	17	observed volatile Salt Cure start on opp but no branch applies it
i-0c795a07ea08ec930	b004/g3/20260812T051910-l2-000066	ko_margin_soft	0	1	0	1	p1	21	observed psn on user but no branch applies it [ko-margin]
i-0c795a07ea08ec930	b004/g7/20260812T051910-l3-000020	revival_blessing	1	0	0	1	p2	16	observed par on opp but no branch applies it
i-0c795a07ea08ec930	b005/g0/20260812T053201-l6-000054	revival_blessing	2	0	0	2	p2	51	observed + spa on user but no branch produces it
i-0c795a07ea08ec930	b005/g11/20260812T053201-l2-000057	struggle_damage	2	0	2	2	p2	80	observed damage 24 on medicham from lunala struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 35)
i-0c795a07ea08ec930	b005/g2/20260812T053201-l5-000040	struggle_damage	1	0	1	1	p2	18	observed damage 19 on glaceon from typhlosionhisui struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 27)
i-0c795a07ea08ec930	b005/g2/20260812T053201-l5-000078	bellydrum_sitrus	0	1	0	1	p2	16	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0c795a07ea08ec930	b005/g3/20260812T053201-l3-000090	struggle_damage	1	0	1	1	p1	21	observed damage 42 on screamtail from toxtricity struggle (crit=True) not in the PS-exact roll set (nearest delta -1; max_roll 51)
i-0c795a07ea08ec930	b005/g4/20260812T053201-l3-000036	struggle_damage	1	0	1	1	p2	148	observed damage 32 on kyuremblack from deoxysdefense struggle (crit=False) not in the PS-exact roll set (nearest delta -9; max_roll 49)
i-0c795a07ea08ec930	b005/g7/20260812T053201-l3-000003	struggle_damage	2	0	2	2	p2	112	observed damage 17 on umbreon from lugia struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 25)
i-0c795a07ea08ec930	b005/g7/20260812T053201-l4-000060	bellydrum_sitrus	0	1	0	1	p2	3	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0c795a07ea08ec930	b005/g9/20260812T053201-l3-000044	struggle_damage	3	0	3	3	p1	159	observed damage 13 on vaporeon from vaporeon struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 20)
i-0c795a07ea08ec930	b005/g9/20260812T053201-l3-000083	ko_margin_soft	0	2	0	2	p2	35	observed + spa on opp but no branch produces it [ko-margin]
i-0c795a07ea08ec930	b005/g9/20260812T053201-l5-000091	struggle_damage	2	0	2	2	p2	106	observed damage 5 on zamazenta from pecharunt struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 9)
i-0c795a07ea08ec930	b006/g2/20260812T054529-l3-000030	ko_margin_soft	0	1	0	1	p2	23	observed volatile Leech Seed start on user but no branch applies it [ko-margin]
i-0c795a07ea08ec930	b006/g6/20260812T054529-l3-000056	struggle_damage	1	0	1	1	p2	16	observed damage 18 on screamtail from probopass struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 28)
i-0c795a07ea08ec930	b007/g0/20260812T055846-l5-000036	struggle_damage	3	0	3	3	p1	14	observed damage 9 on gothitelle from miraidon struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 14)
i-0c795a07ea08ec930	b007/g0/20260812T055846-l5-000052	struggle_damage	1	0	1	1	p2	103	observed damage 15 on tinglu from bastiodon struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 24)
i-0c795a07ea08ec930	b007/g11/20260812T055846-l3-000029	ko_margin_soft	0	1	0	1	p1	12	observed + spe on opp but no branch produces it [ko-margin]
i-0c795a07ea08ec930	b007/g14/20260812T055846-l2-000087	struggle_damage	2	0	2	2	p2	98	observed damage 68 on blissey from spectrier struggle (crit=True) not in the PS-exact roll set (nearest delta -21; max_roll 105)
i-0c795a07ea08ec930	b007/g15/20260812T055846-l2-000094	bellydrum_sitrus	0	1	0	1	p1	27	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0c795a07ea08ec930	b008/g0/20260812T061209-l4-000028	struggle_damage	5	0	5	5	p1+p2	123	observed damage 11 on dipplin from sylveon struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 17)
i-0c795a07ea08ec930	b008/g13/20260812T061209-l2-000076	struggle_damage	1	0	1	1	p1	31	observed damage 100 on blissey from politoed struggle (crit=True) not in the PS-exact roll set (nearest delta -32; max_roll 156)
i-0c795a07ea08ec930	b008/g2/20260812T061209-l4-000034	ko_margin_soft	0	5	0	5	p1	5	observed - def on opp but no branch produces it [ko-margin]
i-0c795a07ea08ec930	b008/g4/20260812T061209-l5-000005	struggle_damage	2	0	2	2	p1	98	observed damage 20 on screamtail from arboliva struggle (crit=False) not in the PS-exact roll set (nearest delta -8; max_roll 33)
i-0c795a07ea08ec930	b008/g5/20260812T061209-l3-000030	struggle_damage	1	0	1	1	p1	20	observed damage 23 on uxie from exeggutor struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 32)
i-0c795a07ea08ec930	b008/g8/20260812T061209-l5-000066	struggle_damage	14	0	14	14	p2	18	observed damage 22 on phione from vaporeon struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 31)
i-0c795a07ea08ec930	b008/g9/20260812T061209-l6-000070	struggle_damage	1	0	1	1	p2	30	observed damage 10 on suicune from ludicolo struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 15)
i-0c795a07ea08ec930	b009/g10/20260812T062938-l5-000026	ko_margin_soft	0	1	0	1	p2	13	observed slp on opp but no branch applies it [ko-margin]
i-0c795a07ea08ec930	b009/g15/20260812T062938-l1-000045	other_categorical	1	0	0	1	p1	17	observed side-condition spikes change on opp but no branch produces it
i-0c795a07ea08ec930	b009/g6/20260812T062938-l4-000004	bellydrum_sitrus	0	1	0	1	p2	12	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0c795a07ea08ec930	b009/g8/20260812T062938-l4-000035	revival_blessing	1	1	0	2	p1	22	observed slp on user but no branch applies it
i-0c8bed7a9591287bf	b000/g0/20260812T065018-l2-000034	bellydrum_sitrus	0	1	0	1	p2	12	observed heal on opp but no branch heals it
i-0c8bed7a9591287bf	b000/g10/20260812T065018-l3-000047	ko_margin_soft	0	3	0	3	p2	39	observed - spa on opp but no branch produces it [ko-margin]
i-0c8bed7a9591287bf	b000/g12/20260812T065018-l5-000005	struggle_damage	1	0	1	1	p1	14	observed damage 7 on arceuspsychic from delphox struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 11)
i-0c8bed7a9591287bf	b000/g14/20260812T065018-l2-000042	other_categorical,ko_margin_soft	0	2	0	2	p2	36	observed heal on user but no branch heals it
i-0cac20414424c69d6	b000/g14/20260812T065003-l6-000046	revival_blessing	1	0	0	1	p2	7	observed side-condition stealthrock change on opp but no branch produces it
i-0cac20414424c69d6	b000/g2/20260812T065003-l6-000006	bellydrum_sitrus	0	1	0	1	p1	5	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0cc7d43b357302299	b000/g1/20260812T042527-l5-000032	struggle_damage	1	0	1	1	p1	50	observed damage 20 on wochien from kyuremwhite struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 25)
i-0cc7d43b357302299	b000/g10/20260812T042527-l3-000007	struggle_damage	2	0	2	2	p1	88	observed damage 23 on ironleaves from umbreon struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 31)
i-0cc7d43b357302299	b000/g12/20260812T042527-l4-000060	revival_blessing	2	0	0	2	p2	6	observed par on opp but no branch applies it
i-0cc7d43b357302299	b000/g15/20260812T042527-l4-000046	struggle_damage	1	0	1	1	p1	28	observed damage 9 on lunala from miraidon struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 13)
i-0cc7d43b357302299	b000/g2/20260812T042527-l2-000070	struggle_damage	1	0	1	1	p1	2	observed damage 34 on gengar from lapras struggle (crit=False) not in the PS-exact roll set (nearest delta -9; max_roll 51)
i-0cc7d43b357302299	b001/g10/20260812T043837-l2-000002	struggle_damage	6	0	6	6	p2	124	observed damage 26 on sylveon from sylveon struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 38)
i-0cc7d43b357302299	b001/g10/20260812T043837-l6-000068	other_categorical	1	0	0	1	p2	64	observed volatile Disable start on user but no branch applies it
i-0cc7d43b357302299	b001/g11/20260812T043837-l3-000069	ko_margin_soft	0	1	0	1	p1	18	observed brn on user but no branch applies it [ko-margin]
i-0cc7d43b357302299	b001/g13/20260812T043837-l3-000077	bellydrum_sitrus	0	1	0	1	p2	27	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0cc7d43b357302299	b001/g3/20260812T043837-l2-000002	struggle_damage	2	0	2	2	p1	132	observed damage 17 on screamtail from vileplume struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 22)
i-0cc7d43b357302299	b001/g5/20260812T043837-l4-000087	other_categorical	1	0	0	1	p2	45	observed brn on user but no branch applies it
i-0cc7d43b357302299	b001/g6/20260812T043837-l4-000080	struggle_damage	1	0	1	1	p1	106	observed damage 27 on slowbrogalar from exeggutor struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 39)
i-0cc7d43b357302299	b001/g8/20260812T043837-l6-000079	bellydrum_sitrus	0	1	0	1	p2	14	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0cc7d43b357302299	b002/g0/20260812T045145-l1-000008	struggle_damage	1	0	1	1	p2	82	observed damage 19 on alcremierainbowswirl from chimecho struggle (crit=False) not in the PS-exact roll set (nearest delta -8; max_roll 32)
i-0cc7d43b357302299	b002/g11/20260812T045146-l4-000058	bellydrum_sitrus	0	2	0	2	p2	1	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0cc7d43b357302299	b002/g12/20260812T045146-l3-000031	struggle_damage	1	0	1	1	p1	85	observed damage 11 on screamtail from rabsca struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 18)
i-0cc7d43b357302299	b002/g14/20260812T045146-l6-000009	struggle_damage	3	0	3	3	p1	101	observed damage 24 on lunala from deoxysdefense struggle (crit=False) not in the PS-exact roll set (nearest delta -7; max_roll 37)
i-0cc7d43b357302299	b002/g15/20260812T045146-l2-000037	struggle_damage	1	0	1	1	p1	113	observed damage 20 on suicune from arboliva struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 30)
i-0cc7d43b357302299	b002/g15/20260812T045146-l6-000033	bellydrum_sitrus	0	1	0	1	p2	17	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0cc7d43b357302299	b002/g2/20260812T045145-l4-000092	struggle_damage	3	0	3	3	p1	14	observed damage 9 on snorlax from chandelure struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 14)
i-0cc7d43b357302299	b002/g3/20260812T045145-l2-000002	revival_blessing	2	0	0	2	p2	7	observed + spe on user but no branch produces it
i-0cc7d43b357302299	b002/g4/20260812T045145-l5-000050	struggle_damage	1	0	1	1	p2	126	observed damage 28 on ironcrown from volcanion struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 37)
i-0cc7d43b357302299	b002/g5/20260812T045145-l4-000019	struggle_damage	1	0	1	1	p1	42	observed damage 27 on gengar from suicune struggle (crit=False) not in the PS-exact roll set (nearest delta -8; max_roll 42)
i-0cc7d43b357302299	b002/g8/20260812T045145-l2-000033	bellydrum_sitrus	0	1	0	1	p1	19	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0cc7d43b357302299	b003/g12/20260812T050519-l5-000038	bellydrum_sitrus	0	2	0	2	p2	7	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0cc7d43b357302299	b003/g13/20260812T050520-l4-000060	bellydrum_sitrus,struggle_damage	1	1	1	2	p2	5	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0cc7d43b357302299	b003/g15/20260812T050520-l6-000006	bellydrum_sitrus	0	2	0	2	p1	9	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0cc7d43b357302299	b003/g5/20260812T050519-l1-000035	bellydrum_sitrus	0	1	0	1	p1	3	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0cc7d43b357302299	b003/g7/20260812T050519-l1-000021	struggle_damage	1	0	1	1	p1	31	observed damage 32 on latios from typhlosion struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 40)
i-0cc7d43b357302299	b003/g8/20260812T050519-l6-000023	struggle_damage	4	0	4	4	p1	101	observed damage 12 on vaporeon from cresselia struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 18)
i-0cc7d43b357302299	b003/g9/20260812T050519-l1-000037	struggle_damage	1	0	1	1	p2	29	observed damage 21 on toedscruel from typhlosion struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 29)
i-0cc7d43b357302299	b004/g11/20260812T051859-l5-000086	struggle_damage	1	0	1	1	p1	111	observed damage 16 on greedent from chimecho struggle (crit=False) not in the PS-exact roll set (nearest delta -7; max_roll 28)
i-0cc7d43b357302299	b004/g6/20260812T051859-l2-000090	struggle_damage	1	0	1	1	p1	110	observed damage 12 on cinderace from chimecho struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 18)
i-0cc7d43b357302299	b004/g6/20260812T051859-l6-000006	other_categorical	0	4	0	4	p1+p2	42	observed heal on opp but no branch heals it
i-0cc7d43b357302299	b004/g9/20260812T051859-l2-000048	revival_blessing	1	2	0	3	p2	13	observed slp on user but no branch applies it
i-0cc7d43b357302299	b005/g10/20260812T053229-l6-000046	struggle_damage	3	0	3	3	p1	157	observed damage 18 on umbreon from umbreon struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 25)
i-0cc7d43b357302299	b005/g15/20260812T053229-l6-000006	bellydrum_sitrus	0	1	0	1	p2	41	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0cc7d43b357302299	b005/g2/20260812T053229-l3-000060	struggle_damage	6	0	6	6	p1+p2	96	observed damage 4 on deoxysdefense from amoonguss struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 7)
i-0cc7d43b357302299	b005/g5/20260812T053229-l6-000062	ko_margin_soft	0	1	0	1	p1	31	observed slp on opp but no branch applies it [ko-margin]
i-0cc7d43b357302299	b005/g7/20260812T053229-l3-000047	ko_margin_soft	0	1	0	1	p1	12	observed - spa on opp but no branch produces it [ko-margin]
i-0cc7d43b357302299	b005/g9/20260812T053229-l1-000039	ko_margin_soft	0	1	0	1	p1	20	observed + spe on opp but no branch produces it [ko-margin]
i-0cc7d43b357302299	b005/g9/20260812T053229-l4-000022	struggle_damage	4	0	4	4	p2	139	observed damage 4 on umbreon from carbink struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 7)
i-0cc7d43b357302299	b006/g0/20260812T054950-l1-000085	ko_margin_soft	0	1	0	1	p1	9	observed slp on opp but no branch applies it [ko-margin]
i-0cc7d43b357302299	b006/g1/20260812T054950-l5-000078	ko_margin_soft	0	2	0	2	p1	11	observed + spe on opp but no branch produces it [ko-margin]
i-0cc7d43b357302299	b006/g13/20260812T054950-l3-000015	revival_blessing	1	0	0	1	p1	11	observed - def on opp but no branch produces it
i-0cc7d43b357302299	b006/g13/20260812T054950-l3-000084	ko_margin_soft	0	2	0	2	p2	31	observed - atk on user but no branch produces it [ko-margin]
i-0cc7d43b357302299	b006/g2/20260812T054950-l6-000020	bellydrum_sitrus	0	1	0	1	p1	16	observed psn on opp but no branch applies it [ko-margin]
i-0cc7d43b357302299	b006/g3/20260812T054950-l1-000092	struggle_damage	3	0	3	3	p2	77	observed damage 74 on blissey from palossand struggle (crit=False) not in the PS-exact roll set (nearest delta -15; max_roll 105)
i-0cc7d43b357302299	b006/g4/20260812T054950-l1-000086	bellydrum_sitrus	0	1	0	1	p2	1	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0cc7d43b357302299	b006/g5/20260812T054950-l3-000012	bellydrum_sitrus	0	2	0	2	p1	1	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0cc7d43b357302299	b006/g6/20260812T054950-l4-000069	struggle_damage	1	0	1	1	p1	20	observed damage 23 on sylveon from ironcrown struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 34)
i-0cc7d43b357302299	b006/g9/20260812T054950-l1-000043	bellydrum_sitrus	0	1	0	1	p2	6	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0cc7d43b357302299	b007/g1/20260812T060531-l4-000010	other_categorical	1	0	0	1	p2	29	observed volatile Yawn start on opp but no branch applies it
i-0cc7d43b357302299	b007/g10/20260812T060531-l6-000008	struggle_damage	1	0	1	1	p2	28	observed damage 19 on rampardos from grumpig struggle (crit=False) not in the PS-exact roll set (nearest delta -9; max_roll 34)
i-0cc7d43b357302299	b007/g14/20260812T060531-l4-000047	ko_margin_soft	0	1	0	1	p1	7	observed slp on user but no branch applies it [ko-margin]
i-0cc7d43b357302299	b007/g2/20260812T060531-l3-000042	struggle_damage	4	0	4	4	p1	76	observed damage 19 on glaceon from arceussteel struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 26)
i-0cc7d43b357302299	b007/g5/20260812T060531-l6-000094	struggle_damage	2	0	2	2	p1	36	observed damage 4 on mismagius from chansey struggle (crit=False) not in the PS-exact roll set (nearest delta -8; max_roll 15)
i-0cc7d43b357302299	b007/g8/20260812T060531-l1-000078	struggle_damage	1	0	1	1	p1	102	observed damage 22 on mewtwo from whimsicott struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 34)
i-0cc7d43b357302299	b007/g8/20260812T060531-l2-000012	ko_margin_soft	0	1	0	1	p2	14	observed slp on opp but no branch applies it [ko-margin]
i-0cc7d43b357302299	b007/g9/20260812T060531-l6-000056	bellydrum_sitrus	0	1	0	1	p1	11	observed par on opp but no branch applies it [ko-margin]
i-0cc7d43b357302299	b008/g3/20260812T061852-l4-000088	struggle_damage	3	0	3	3	p1	112	observed damage 12 on cinccino from deoxysdefense struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 17)
i-0cc7d43b357302299	b008/g5/20260812T061852-l1-000020	ko_margin_soft,other_categorical	0	3	0	3	p2	50	observed brn on opp but no branch applies it [ko-margin]
i-0cc7d43b357302299	b008/g5/20260812T061852-l6-000040	struggle_damage	3	0	3	3	p1+p2	77	observed damage 16 on magearnaoriginal from chimecho struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 27)
i-0cc7d43b357302299	b008/g7/20260812T061852-l3-000059	ko_margin_soft	0	1	0	1	p2	24	observed + spe on opp but no branch produces it [ko-margin]
i-0cc7d43b357302299	b009/g0/20260812T063218-l2-000078	bellydrum_sitrus	0	1	0	1	p2	10	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0cc7d43b357302299	b009/g0/20260812T063218-l6-000019	struggle_damage	3	0	3	3	p1	86	observed damage 38 on victreebel from exeggutor struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 50)
i-0cc7d43b357302299	b009/g12/20260812T063218-l1-000048	struggle_damage	1	0	1	1	p1	37	observed damage 56 on farigiraf from tornadus struggle (crit=True) not in the PS-exact roll set (nearest delta -3; max_roll 70)
i-0cc7d43b357302299	b009/g3/20260812T063218-l1-000088	struggle_damage	1	0	1	1	p1	136	observed damage 3 on sylveon from chansey struggle (crit=False) not in the PS-exact roll set (nearest delta -8; max_roll 14)
i-0cc7d43b357302299	b009/g7/20260812T063218-l5-000033	bellydrum_sitrus	0	1	0	1	p2	4	observed heal on opp but no branch heals it
i-0d0937c3e06d97498	b000/g12/20260812T042535-l1-000008	revival_blessing	0	1	0	1	p2	14	observed heal on user but no branch heals it
i-0d0937c3e06d97498	b000/g12/20260812T042535-l4-000093	bellydrum_sitrus	0	1	0	1	p2	11	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0d0937c3e06d97498	b000/g12/20260812T042535-l6-000065	struggle_damage	1	0	1	1	p2	32	observed damage 22 on chimecho from typhlosion struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 34)
i-0d0937c3e06d97498	b000/g2/20260812T042535-l4-000035	struggle_damage	2	0	2	2	p1	59	observed damage 39 on sceptile from appletun struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 50)
i-0d0937c3e06d97498	b000/g3/20260812T042535-l3-000003	revival_blessing	0	1	0	1	p2	38	observed heal on user but no branch heals it
i-0d0937c3e06d97498	b000/g4/20260812T042535-l2-000060	struggle_damage	1	0	1	1	p1	88	observed damage 13 on vespiquen from carbink struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 22)
i-0d0937c3e06d97498	b000/g5/20260812T042535-l2-000012	struggle_damage	2	0	2	2	p1+p2	104	observed damage 22 on arceuswater from arboliva struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 33)
i-0d0937c3e06d97498	b000/g5/20260812T042535-l6-000046	struggle_damage	1	0	1	1	p1	41	observed damage 17 on vespiquen from porygonz struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 26)
i-0d0937c3e06d97498	b000/g7/20260812T042535-l1-000018	struggle_damage	1	0	1	1	p2	37	observed damage 26 on sandslash from porygon2 struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 38)
i-0d0937c3e06d97498	b001/g0/20260812T043834-l6-000026	struggle_damage	1	0	1	1	p2	13	observed damage 31 on alcremie from magmortar struggle (crit=False) not in the PS-exact roll set (nearest delta -7; max_roll 45)
i-0d0937c3e06d97498	b001/g4/20260812T043834-l4-000049	struggle_damage	2	0	2	2	p2	54	observed damage 21 on vespiquen from appletun struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 32)
i-0d0937c3e06d97498	b001/g6/20260812T043834-l1-000082	struggle_damage	4	0	4	4	p1+p2	103	observed damage 23 on talonflame from deoxysdefense struggle (crit=False) not in the PS-exact roll set (nearest delta -8; max_roll 37)
i-0d0937c3e06d97498	b002/g10/20260812T045432-l6-000083	revival_blessing	1	0	0	1	p2	13	observed volatile Leech Seed start on opp but no branch applies it
i-0d0937c3e06d97498	b002/g11/20260812T045432-l3-000067	struggle_damage	1	0	1	1	p2	34	observed damage 37 on alcremiemintcream from mesprit struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 45)
i-0d0937c3e06d97498	b002/g12/20260812T045432-l4-000071	struggle_damage	3	0	3	3	p2	121	observed damage 13 on misdreavus from dudunsparce struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 16)
i-0d0937c3e06d97498	b002/g13/20260812T045432-l2-000065	ko_margin_soft	0	1	0	1	p2	22	observed slp on user but no branch applies it [ko-margin]
i-0d0937c3e06d97498	b002/g5/20260812T045432-l2-000073	revival_blessing	2	0	0	2	p1	14	observed brn on opp but no branch applies it
i-0d0937c3e06d97498	b003/g0/20260812T050757-l1-000069	struggle_damage	15	0	15	15	p1	18	observed damage 23 on suicune from volcanion struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 32)
i-0d0937c3e06d97498	b003/g1/20260812T050757-l5-000043	struggle_damage	3	0	3	3	p2	87	observed damage 18 on brambleghast from arboliva struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 27)
i-0d0937c3e06d97498	b003/g10/20260812T050757-l6-000072	bellydrum_sitrus	0	1	0	1	p2	8	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0d0937c3e06d97498	b003/g12/20260812T050757-l2-000013	struggle_damage	3	0	3	3	p2	101	observed damage 23 on giratinaorigin from terapagosterastal struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 34)
i-0d0937c3e06d97498	b003/g12/20260812T050757-l5-000012	struggle_damage	1	0	1	1	p2	116	observed damage 15 on dachsbun from suicune struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 23)
i-0d0937c3e06d97498	b003/g13/20260812T050757-l1-000052	struggle_damage	1	0	1	1	p1	31	observed damage 27 on hypno from lilligant struggle (crit=False) not in the PS-exact roll set (nearest delta -7; max_roll 40)
i-0d0937c3e06d97498	b003/g2/20260812T050757-l5-000027	bellydrum_sitrus	0	1	0	1	p1	11	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0d0937c3e06d97498	b003/g3/20260812T050757-l2-000016	struggle_damage	2	0	2	2	p2	61	observed damage 7 on umbreon from eternatus struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 10)
i-0d0937c3e06d97498	b003/g5/20260812T050757-l2-000085	bellydrum_sitrus	0	1	0	1	p1	10	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0d0937c3e06d97498	b003/g5/20260812T050757-l5-000014	struggle_damage	1	0	1	1	p1	90	observed damage 17 on wyrdeer from electrodehisui struggle (crit=False) not in the PS-exact roll set (nearest delta -8; max_roll 30)
i-0d0937c3e06d97498	b003/g5/20260812T050757-l5-000034	struggle_damage	1	0	1	1	p2	42	observed damage 42 on floatzel from deoxysdefense struggle (crit=False) not in the PS-exact roll set (nearest delta -10; max_roll 62)
i-0d0937c3e06d97498	b003/g7/20260812T050757-l1-000067	struggle_damage	1	0	1	1	p2	30	observed damage 26 on gougingfire from thundurustherian struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 34)
i-0d0937c3e06d97498	b004/g11/20260812T052451-l4-000054	struggle_damage	2	0	2	2	p2	86	observed damage 7 on duraludon from arboliva struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 11)
i-0d0937c3e06d97498	b004/g11/20260812T052451-l5-000043	bellydrum_sitrus	0	1	0	1	p2	11	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0d0937c3e06d97498	b004/g12/20260812T052451-l4-000059	bellydrum_sitrus	0	1	0	1	p2	4	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0d0937c3e06d97498	b004/g15/20260812T052451-l2-000040	other_categorical	1	0	0	1	p1	9	observed - spd on user but no branch produces it
i-0d0937c3e06d97498	b004/g8/20260812T052451-l6-000084	struggle_damage	1	0	1	1	p1	101	observed damage 18 on gliscor from latias struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 26)
i-0d0937c3e06d97498	b005/g1/20260812T053814-l1-000042	struggle_damage	2	0	2	2	p2	35	observed damage 28 on arceuswater from volcanion struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 36)
i-0d0937c3e06d97498	b005/g3/20260812T053814-l2-000076	struggle_damage	1	0	1	1	p2	134	observed damage 13 on alomomola from wigglytuff struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 21)
i-0d0937c3e06d97498	b005/g3/20260812T053814-l3-000059	other_categorical	1	0	0	1	p1	24	observed - spd on user but no branch produces it
i-0d0937c3e06d97498	b005/g7/20260812T053814-l1-000091	struggle_damage	3	0	3	3	p2	98	observed damage 20 on misdreavus from terapagosterastal struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 27)
i-0d0937c3e06d97498	b006/g1/20260812T055131-l6-000082	struggle_damage	1	0	1	1	p1	174	observed damage 18 on dachsbun from palossand struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 27)
i-0d0937c3e06d97498	b006/g2/20260812T055131-l4-000069	bellydrum_sitrus	0	1	0	1	p2	2	observed item loss (Sitrus Berry) on opp but no branch removes it
